id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
3aa7b6ef-26b7-4492-8f3c-736accde6b8d,Dr. Gustavo Duarte,1981-03-01,917.829.178-52,42581999,Porto do Galho,AM,Brasil,M,51 1975 3803,91782917852@exemplo.com.br,2024-09-28
97a4208c-9903-4eba-9912-6a0ab078bb75,Ana Laura Andrade,1943-07-03,492.343.906-90,60460-268,Silva,RS,Brasil,M,+55 (041) 6206 0952,49234390690@exemplo.com.br,2025-10-04
de7d2a51-a6bb-46af-9699-a32078327a0f,Catarina da Paz,2004-07-05,682.808.875-37,69710012,Siqueira Grande,SP,Brasil,F,(011) 3161 5000,68280887537@exemplo.com.br,2024-06-16
c544a70e-b811-44cc-ae32-c9be46696d8c,Aylla Silva,1963-11-12,304.433.771-64,23392144,Mendonça,PE,Brasil,M,(084) 4716-8207,30443377164@exemplo.com.br,2024-06-12
5d13da42-23e3-4e0d-b89b-250d1874388e,Sra. Isadora da Cunha,1938-03-30,957.743.358-77,49789-417,Câmara,CE,Brasil,M,51 5338 4683,95774335877@exemplo.com.br,2024-10-12
ad30918d-767d-4a5b-84ca-a9ffad932cb8,Luara Fogaça,1989-01-05,726.925.455-54,21455-152,da Cunha,PB,Brasil,F,+55 84 3304-8164,72692545554@exemplo.com.br,2024-12-28
3ada9409-fb9d-43f3-adae-a9696911ee0b,Ísis da Mata,1974-06-09,496.212.250-31,68227-023,Garcia do Sul,DF,Brasil,M,0800-227-5215,49621225031@exemplo.com.br,2025-07-25
ab0a9085-eee0-4061-98c5-1bbdd88afa7e,Rafael da Mata,1983-08-24,542.600.001-23,94135-925,Nunes,PI,Brasil,F,+55 (084) 2105 4283,54260000123@exemplo.com.br,2024-06-22
3c99dfda-45ca-4e66-92a8-7fd35342de08,Lucas Gabriel das Neves,1948-08-03,091.459.022-95,49016634,da Cruz,RN,Brasil,F,+55 71 3562-4007,09145902295@exemplo.com.br,2024-10-30
80bd6e61-c8fa-45d1-919b-c6fd235689cf,Maria Vitória Montenegro,1998-01-26,881.478.659-05,27697841,da Cunha das Flores,PA,Brasil,M,11 4409 1422,88147865905@exemplo.com.br,2024-04-04
35177bd7-3c6e-43da-a3f3-90f664e8e92e,Renan Borges,1990-03-05,790.208.862-06,84574392,Campos,SC,Brasil,F,41 2793 7270,79020886206@exemplo.com.br,2025-02-06
b9e74d1d-66aa-4286-b06c-e8d33cb1b25d,Lavínia Nogueira,1948-02-24,969.889.362-45,91125206,Lopes de Goiás,PA,Brasil,M,71 4969 5633,96988936245@exemplo.com.br,2025-01-13
21ae998e-da57-48e2-bf2a-1614baffe2dc,Vitor da Mata,1989-12-14,833.526.005-37,80448944,Oliveira,SP,Brasil,M,(021) 3167-2664,83352600537@exemplo.com.br,2025-08-21
d50206d3-c703-4aac-b0dd-32f877854ffc,Mariah Leão,1984-12-18,481.285.934-96,24352372,Monteiro Paulista,RN,Brasil,F,+55 31 4237-9292,48128593496@exemplo.com.br,2024-02-22
e77e9c39-586b-465c-a594-e89c0de1a024,Danilo Azevedo,1947-05-10,752.195.986-73,73767-002,Fonseca de Goiás,MG,Brasil,F,(041) 5043 4162,75219598673@exemplo.com.br,2023-11-20
33fd1659-0557-425e-a419-00f00e0614d2,Ryan Vasconcelos,1937-06-04,350.414.552-91,03604212,da Luz Paulista,TO,Brasil,F,(031) 5199-6107,35041455291@exemplo.com.br,2024-03-20
626cf168-4904-4bfb-a615-69dcc4bcdb3f,Mariane da Conceição,2001-08-01,707.418.356-30,65603074,Pereira da Prata,MS,Brasil,F,+55 (081) 2966 0106,70741835630@exemplo.com.br,2025-07-01
d1e57c89-0800-43fb-b98f-70c89a6ee0f0,Isabel Câmara,2006-08-20,022.583.182-38,03106-773,Cassiano de Garcia,GO,Brasil,M,+55 51 6316 5524,02258318238@exemplo.com.br,2025-02-17
f976ae79-a4f5-4057-89cb-e570e8b55843,Benjamin Barbosa,1962-05-13,350.501.104-78,01207155,da Rosa,PB,Brasil,F,0500 951 9473,35050110478@exemplo.com.br,2024-12-28
9f2b11e2-9c2e-48c7-ba1f-59e2c682ad08,Maria Laura Gomes,1983-01-02,033.552.872-97,01142-657,Farias,RS,Brasil,M,+55 (041) 8945 8336,03355287297@exemplo.com.br,2025-04-21
8378409a-92d9-4d9c-ab25-9fd4bce8321f,Luana Sá,1960-04-04,373.574.662-09,74826552,Almeida,PE,Brasil,F,0500-184-4978,37357466209@exemplo.com.br,2024-08-29
d295160a-b129-4e85-aed7-af8470ea2922,Murilo Fonseca,1951-09-24,656.024.762-26,76555-274,Alves,AL,Brasil,M,+55 41 8224-6773,65602476226@exemplo.com.br,2025-09-01
ec40c08d-ae83-432b-8335-262b7e02f45e,Rael das Neves,1957-06-16,116.116.799-28,53884-998,Monteiro Paulista,RO,Brasil,F,+55 (051) 8281-1779,11611679928@exemplo.com.br,2025-11-03
93772344-edb0-4da6-a7d1-2439bb6c1665,Benicio Sampaio,1991-09-24,031.722.111-53,89886-928,da Cruz da Praia,MG,Brasil,F,31 9758-5254,03172211153@exemplo.com.br,2025-04-17
38144d59-e066-40b6-bb7c-8dc86e6c878b,Mateus Guerra,1999-01-10,869.316.775-78,86978175,Lima,DF,Brasil,M,+55 21 3564-4948,86931677578@exemplo.com.br,2024-03-06
a22e2fd1-555a-4405-87c8-91153be7d1e9,Ana Luiza Siqueira,1990-09-28,024.321.166-26,05793663,Câmara do Amparo,AL,Brasil,M,(051) 3612 9246,02432116626@exemplo.com.br,2024-10-27
cb319a1e-f963-4d0d-8e96-cd366e6bd0ce,Ana Liz Casa Grande,1935-03-11,838.798.595-35,14197-789,Lopes,MT,Brasil,F,(031) 0081 3307,83879859535@exemplo.com.br,2025-01-16
f4025fd2-8bd5-4a00-9199-53a4a6b72b35,Breno Câmara,1988-10-19,024.822.916-32,50687-571,Almeida do Campo,MT,Brasil,M,+55 84 1829 1037,02482291632@exemplo.com.br,2024-04-21
2ea88793-22ac-413f-b2b9-6811cdf9c136,Sra. Ana Lívia Teixeira,1937-04-06,815.509.588-67,27978951,Albuquerque de da Costa,AM,Brasil,F,+55 (031) 6158 1304,81550958867@exemplo.com.br,2025-09-13
6ea90d43-9a84-4976-bb02-4af147f6e79a,Asafe Aragão,2002-12-19,202.519.393-20,41898223,Dias,ES,Brasil,M,+55 (071) 4456-6719,20251939320@exemplo.com.br,2024-11-21
37b753ab-6b0f-44d0-92ba-5cd750049709,João Pedro Castro,2003-10-14,096.648.728-30,61022-883,Cavalcante,RR,Brasil,F,(081) 3237-9870,09664872830@exemplo.com.br,2024-12-25
d3d7d647-4352-495c-a299-fe91552ad996,Mathias Silveira,1975-05-14,167.467.047-56,06694088,Gonçalves,AM,Brasil,F,(021) 1687 4475,16746704756@exemplo.com.br,2024-01-20
e44ad636-3cee-42d2-9010-2e662f1ac27b,Luara Fogaça,1976-11-20,379.664.314-53,05613-960,Campos do Oeste,GO,Brasil,M,11 2921-5131,37966431453@exemplo.com.br,2024-11-25
512c2d4f-c35a-4e4c-ba14-4ae7324427be,Dr. Caleb da Conceição,1958-11-20,944.000.902-43,26032-691,Azevedo de Goiás,RR,Brasil,F,81 2862-8117,94400090243@exemplo.com.br,2024-09-27
8e6636ac-a2f1-48f1-92c0-016341e2a07f,Sra. Pietra Carvalho,2007-10-10,029.737.122-55,90054238,Jesus,MA,Brasil,F,21 8465 1510,02973712255@exemplo.com.br,2024-10-20
2b92eeac-5fc9-4fc0-afb3-5231d24c2ebf,Leonardo Rodrigues,1974-09-23,110.599.256-03,96848-660,Novaes do Norte,RS,Brasil,M,81 2740-3867,11059925603@exemplo.com.br,2024-01-24
e939f205-5ee9-473c-9c23-55efe36e65aa,Bruno Pastor,1984-08-08,453.229.736-69,46643674,da Cruz de Moraes,PR,Brasil,F,41 2792 4568,45322973669@exemplo.com.br,2025-05-09
ee4e3a6e-4dce-4fa6-8f5f-87ff19c0177e,Daniel Teixeira,2001-01-31,075.211.665-32,58197-887,Casa Grande,RS,Brasil,M,+55 (031) 7022-5734,07521166532@exemplo.com.br,2025-02-25
feab405d-97e4-4129-8610-c1811246432a,Carolina Siqueira,1949-04-29,395.801.390-83,59844-621,Martins de Moura,AM,Brasil,F,71 0387-0047,39580139083@exemplo.com.br,2024-07-07
2ee883c2-1ffa-4fa1-b540-aaf23e14b7a6,João Cassiano,1952-08-07,363.092.541-17,40085309,da Conceição da Serra,PA,Brasil,M,51 8717 2885,36309254117@exemplo.com.br,2024-10-05
8e948dd8-baea-4233-9c9d-2db294673463,Mateus Pacheco,1944-09-21,278.101.667-38,45576-277,Campos,AL,Brasil,F,+55 (011) 5097 4260,27810166738@exemplo.com.br,2025-01-21
9426582c-d6df-4461-8951-b0d9cfa1ca02,Ravy Pacheco,1991-09-07,505.199.463-67,42275-283,das Neves,RR,Brasil,F,31 7536-1731,50519946367@exemplo.com.br,2024-08-11
dba769c8-5168-46fc-83a1-82948d14d67f,Sra. Luna Moura,1969-09-17,856.512.402-24,01362-702,Albuquerque,RJ,Brasil,M,(021) 6344 4737,85651240224@exemplo.com.br,2024-03-01
8b09fbed-617e-4ce7-b102-d3c06790a998,Henry Gabriel Azevedo,1979-05-21,144.125.495-08,48048031,Viana,RR,Brasil,F,0300 118 3354,14412549508@exemplo.com.br,2024-09-27
dbad8d35-45ad-4fe4-bdaa-4b6a97693182,Henrique Cavalcanti,1947-08-30,179.509.442-22,39428613,Nogueira,CE,Brasil,M,+55 11 4708 3688,17950944222@exemplo.com.br,2024-07-11
ef83ef7f-54d8-4d69-a3c7-0783c79126b0,Eduardo da Mata,1947-10-13,003.688.383-13,07629837,Oliveira do Galho,PR,Brasil,M,(041) 4572 8525,00368838313@exemplo.com.br,2024-07-16
f67fdda8-0214-4f96-b53c-361720a6eb94,Dante Freitas,2006-05-13,040.440.921-44,46910-444,Santos,DF,Brasil,F,11 4884 3840,04044092144@exemplo.com.br,2025-01-14
8569ec00-2d3c-4285-a720-9bb8a20d7ce3,Vinicius Vieira,1974-04-09,014.475.226-10,79019835,da Rosa,SE,Brasil,F,(071) 9404 9937,01447522610@exemplo.com.br,2025-06-16
7f633ffe-3245-4cce-bd6e-ffdb748a46ac,Igor Vargas,1955-11-08,615.291.107-34,88327-526,Mendonça Grande,MG,Brasil,F,(061) 9003 9298,61529110734@exemplo.com.br,2025-03-04
ee1f0abe-77c5-4a46-94af-8325fde8e577,Srta. Sabrina Fogaça,1959-10-26,340.253.525-99,51991241,Vargas da Mata,RS,Brasil,F,+55 61 7150 9305,34025352599@exemplo.com.br,2024-12-21
e32073b8-804a-4ed8-9470-aa1dddd3df0e,Olívia Barros,1982-05-24,167.105.936-95,99834029,Sales,RN,Brasil,M,(041) 1677-6052,16710593695@exemplo.com.br,2025-06-14
c7b937f7-5901-4482-837a-cb3d381cb51d,Dr. Gabriel Cirino,1948-09-12,641.974.734-26,73218-389,Vargas,DF,Brasil,F,61 8228 4186,64197473426@exemplo.com.br,2024-06-12
e8606e3d-8ff7-442f-8c0e-a6ba093c5322,Ana Luiza da Costa,1964-04-20,775.948.117-49,05197277,Jesus da Serra,ES,Brasil,M,+55 (011) 4672 0450,77594811749@exemplo.com.br,2024-11-29
884e46d8-6ce6-4929-877e-c8f877777a08,Ana Liz Sales,1974-07-15,081.854.997-48,50523776,Ramos,PB,Brasil,M,0300-337-5293,08185499748@exemplo.com.br,2023-12-30
a8e61b8d-be66-4860-abe5-c8c13ae96cfa,João Lucas Caldeira,1954-08-03,331.752.858-56,37176786,Sousa,BA,Brasil,F,61 5280 4357,33175285856@exemplo.com.br,2024-10-28
b05f9ea8-15ee-4dfe-8891-9f1f931f77ae,Júlia Mendes,1967-07-06,262.537.126-60,12816-869,Costa,GO,Brasil,F,(081) 3706 1761,26253712660@exemplo.com.br,2024-12-03
7670a7ed-31cb-4d0f-9cc2-58d31ec96386,Otto Pacheco,1984-03-10,539.709.201-90,30915566,Machado da Mata,RO,Brasil,M,+55 81 0518 7306,53970920190@exemplo.com.br,2024-06-09
bbb620ef-f018-4b5e-abf4-fac0284a4a28,Sra. Laís da Paz,1977-08-04,920.168.539-79,25284-326,Rodrigues do Campo,AM,Brasil,F,21 0749 0634,92016853979@exemplo.com.br,2025-08-23
1522acd8-3649-45d5-9331-bbe02654da5e,João Lucas Andrade,1963-02-12,158.439.815-12,07335199,Borges,RN,Brasil,M,+55 (011) 5879-0682,15843981512@exemplo.com.br,2024-06-07
34c44a94-6028-4592-9e38-ca7e71b55755,Zoe Melo,2002-10-24,206.267.360-01,75352-889,Cassiano,ES,Brasil,F,+55 71 5419 4200,20626736001@exemplo.com.br,2024-07-08
12a2fdc4-6533-42ef-b010-8c47d00dde84,Stella Castro,2002-07-05,290.346.864-47,47886741,Brito do Amparo,DF,Brasil,M,(084) 5124-2273,29034686447@exemplo.com.br,2025-04-17
676d37a6-ce46-4e58-b93a-c0a5892fc3ba,Vitor Ribeiro,1952-03-03,640.539.106-45,86488-231,Pinto,BA,Brasil,M,(021) 7513-6786,64053910645@exemplo.com.br,2024-11-05
b3462331-4b7c-4f0f-8ffe-6a581e9d951c,Julia Pinto,1962-12-02,378.658.331-44,50944170,Souza,DF,Brasil,F,+55 (051) 4174 2569,37865833144@exemplo.com.br,2025-05-23
a6770da7-1ce4-46a8-8999-58f79de8d2b0,Arthur Sousa,1987-02-05,009.734.349-52,31235-984,Garcia,RJ,Brasil,M,(071) 5839-2954,00973434952@exemplo.com.br,2025-03-19
a8e4cc1d-2f26-4736-afa5-ce112f304977,Maria Flor Montenegro,1948-01-02,758.731.671-50,77851-202,Martins das Flores,MA,Brasil,M,+55 (071) 2776 9439,75873167150@exemplo.com.br,2024-05-20
0f8a996a-fa4f-4542-8741-202d559c2ff1,Sr. Matteo Sousa,1956-11-17,253.963.850-11,01793515,Silveira,SE,Brasil,F,+55 (051) 9155 3252,25396385011@exemplo.com.br,2024-01-11
b1f74deb-5a6c-4ab5-a36a-55971a21a449,Bryan Guerra,1971-01-09,300.764.467-10,62744-423,Araújo,SC,Brasil,F,+55 41 9852-8613,30076446710@exemplo.com.br,2024-09-01
bcaaf03b-0252-41ee-94fc-a60c3b91d8c3,Enzo Gabriel Moreira,2000-08-05,334.553.888-44,54166-918,Novaes,ES,Brasil,F,71 9789-0967,33455388844@exemplo.com.br,2025-09-12
79a29968-d7c7-4541-bf71-1f436fd3cbb1,Isadora Novais,1982-01-31,172.014.637-48,18975-043,Moura,AL,Brasil,M,0500-388-3611,17201463748@exemplo.com.br,2024-05-29
230d9c40-9a72-44e9-a56a-d4ca9c3511dc,Ana Liz Sousa,1993-12-17,816.172.536-04,14451-479,Ferreira,RS,Brasil,F,84 4614 6428,81617253604@exemplo.com.br,2024-04-19
60f37555-84f6-4bfa-8163-43b9836c64a6,Mirella Lopes,1974-12-11,557.082.079-98,16948-417,Silva,MS,Brasil,M,+55 (011) 5056-2427,55708207998@exemplo.com.br,2024-02-06
657e8a3d-0c67-4291-835e-969429d929ba,Sra. Sarah Ferreira,1982-11-23,765.620.176-31,15807657,Martins,CE,Brasil,F,+55 84 0285 7144,76562017631@exemplo.com.br,2024-12-24
75177bce-4121-45d7-af1b-3d27eb570491,Pedro Lucas Moura,1996-01-11,819.645.443-90,82845306,Ribeiro,MA,Brasil,M,+55 31 3821-6842,81964544390@exemplo.com.br,2024-05-25
201b319d-9e66-49b4-a4ba-012f7ac52702,Ana Laura Carvalho,1999-04-30,676.290.111-23,18172586,da Luz,RS,Brasil,F,+55 84 4700-7526,67629011123@exemplo.com.br,2024-08-04
a325d4fd-74fa-4a74-82ee-ed963a5fcc94,Bella Correia,1967-06-02,069.345.074-15,87235-097,Andrade Alegre,RS,Brasil,F,81 0963-5100,06934507415@exemplo.com.br,2025-01-13
8ca3e82b-2f83-4961-967d-6a0c838c9ef9,Sara Rezende,1935-02-12,686.044.151-00,64141881,Sales Verde,RJ,Brasil,F,0500-665-9519,68604415100@exemplo.com.br,2025-02-09
927b6efb-4e58-45dc-bada-6cdbbfa5e890,Carolina Oliveira,1993-01-12,388.195.724-10,53201286,Pimenta,TO,Brasil,F,+55 (061) 1887 1336,38819572410@exemplo.com.br,2025-10-22
b14d42ba-52d1-4a50-b979-fbfd1593c2c0,Joaquim Sampaio,1969-03-30,499.944.559-34,21415444,Teixeira,SP,Brasil,M,(031) 1108-8231,49994455934@exemplo.com.br,2025-07-27
3e6ed0e3-bc63-48d3-be8c-b72693818d89,Catarina Gonçalves,1987-12-02,394.505.671-42,19375-017,Leão,AP,Brasil,M,+55 71 3468 3618,39450567142@exemplo.com.br,2024-11-18
3f96a7c5-58dd-49ca-9a17-5462c5eb6c9b,Ana Porto,1935-12-23,822.229.313-79,72501-300,Ramos de Oliveira,CE,Brasil,M,51 2656 0101,82222931379@exemplo.com.br,2025-01-08
e77aa1f4-5ecb-439f-80d5-5944ecdd6d97,Sr. Diogo Abreu,1988-09-27,334.757.272-65,06366108,Rezende da Prata,MT,Brasil,M,(061) 2513 5341,33475727265@exemplo.com.br,2024-04-20
818233a2-8358-426d-b6dc-ecda2b35ae0e,Vinícius Correia,1941-09-13,512.709.856-64,95765-561,Lopes,MG,Brasil,M,0500 247 2443,51270985664@exemplo.com.br,2025-07-22
2cc959ed-adc1-425e-a741-7bf7c0bfe2fe,Diego Silva,2005-03-15,800.763.907-16,17677-436,da Costa,CE,Brasil,M,+55 81 3553-1217,80076390716@exemplo.com.br,2025-08-18
cfbc8c3d-1ec4-420e-91ae-5adf8f7b4981,Natália das Neves,1980-04-29,254.076.759-16,67886502,Viana,RN,Brasil,F,(031) 9610-5192,25407675916@exemplo.com.br,2025-10-02
3bcf2e40-e4a8-4e0d-8379-d68715437d78,Eduardo Mendes,1975-02-05,845.515.830-66,63085-288,Nunes da Serra,RS,Brasil,M,61 4661-0272,84551583066@exemplo.com.br,2025-09-25
fea13af8-19f6-4335-80c7-e8b26c22e902,Sr. Arthur Gabriel Mendes,1936-01-05,423.538.999-21,30554997,Castro,AL,Brasil,M,(051) 7299 2307,42353899921@exemplo.com.br,2024-03-01
7b25a46d-45cf-47e8-91e3-81dba916bf8f,Gabrielly Silva,1976-06-28,198.002.334-42,26958092,Borges do Sul,TO,Brasil,F,+55 21 9359-8908,19800233442@exemplo.com.br,2024-11-27
ba53967e-5c7e-4980-9130-af815c142f67,Sarah Rodrigues,1977-12-13,640.056.417-27,11910450,Souza,RO,Brasil,M,+55 (011) 2067 0736,64005641727@exemplo.com.br,2024-08-01
7a592eb5-0a05-4b24-b1cd-8f374867c209,Dra. Nicole da Paz,1970-12-09,489.718.910-48,13415075,Azevedo,SC,Brasil,F,84 0737 1866,48971891048@exemplo.com.br,2024-01-03
c21391c1-c431-49b2-8462-9b502af27d1e,Francisco da Rosa,1956-02-05,400.360.184-76,06505-743,Nunes de Caldeira,PI,Brasil,F,+55 81 2626 9545,40036018476@exemplo.com.br,2025-05-18
8a8c5eea-5717-40e0-89be-f763d48cfb0c,Davi Lucas das Neves,1961-11-25,114.826.649-18,51583-658,Dias,BA,Brasil,F,+55 61 6802 0736,11482664918@exemplo.com.br,2025-03-19
fd366f08-95c9-40e5-b5a5-611942c9e0f2,Sra. Melissa Moraes,1955-04-09,122.966.723-31,00601285,Cassiano,PI,Brasil,M,21 5553-3188,12296672331@exemplo.com.br,2024-07-24
9c61d99e-dab6-442a-89b5-5a1f7281f13b,Mariana Campos,1946-11-03,917.320.469-52,14921776,Camargo de Montenegro,PR,Brasil,F,0800-235-3942,91732046952@exemplo.com.br,2024-11-08
13a273ca-feb3-41ae-bbad-2692a1042ea8,Sofia da Cruz,1955-03-12,356.220.695-05,07627535,Castro Verde,MS,Brasil,F,+55 (071) 9696 0112,35622069505@exemplo.com.br,2024-09-26
7240d0df-2bfb-496d-a745-bee1693a9035,Dra. Ana Laura Casa Grande,1965-01-03,647.741.216-15,67457-886,Farias do Norte,DF,Brasil,F,+55 61 2680 2424,64774121615@exemplo.com.br,2023-12-15
229c1a58-d940-4943-810d-4cd9cc42ddb2,Cecilia Pastor,1988-08-26,919.154.074-91,49495219,Sampaio,PI,Brasil,M,(051) 2277 5623,91915407491@exemplo.com.br,2024-01-05
0b4174c7-264d-4d12-83a7-5add051743be,Yago da Cunha,1945-02-04,030.773.922-54,32182728,Gonçalves Grande,BA,Brasil,F,(051) 2849-0887,03077392254@exemplo.com.br,2024-05-07
54b018be-701c-4cd4-903b-ba225eba56d3,Dr. Pietro Andrade,1961-12-07,512.464.327-21,79864976,Montenegro,AL,Brasil,M,(061) 0720 7706,51246432721@exemplo.com.br,2024-09-24
6c6e40b2-4670-4134-9b79-b5fdda115fea,Dra. Carolina Souza,1964-10-20,259.181.734-34,24340939,Azevedo de Oliveira,DF,Brasil,F,(011) 0001-8479,25918173434@exemplo.com.br,2024-09-13
6fb3e392-ad7a-48f0-b246-c7ca467c8e6d,Matteo Oliveira,1957-05-12,687.111.795-43,68065-254,Sousa do Galho,AC,Brasil,F,+55 81 4775 3620,68711179543@exemplo.com.br,2023-11-13
798a8232-fee7-46d3-917e-a63f57c3ef9f,Mirella Albuquerque,1991-06-27,170.846.404-70,55330-825,Castro Grande,RO,Brasil,M,+55 (011) 4584 7908,17084640470@exemplo.com.br,2024-08-19
31196329-cd99-4223-b29f-3cf0c7c9ad41,Sabrina Câmara,1999-07-19,811.441.073-61,32218-344,Fonseca do Oeste,ES,Brasil,M,+55 71 5910 5760,81144107361@exemplo.com.br,2025-04-05
ff69f8b5-e704-4162-b7b3-5f42bf608a7f,Lorenzo Gonçalves,2001-12-25,988.406.094-34,71531934,Câmara de Cavalcante,ES,Brasil,M,(081) 8993 6265,98840609434@exemplo.com.br,2025-01-11
f8248ce0-11a2-4d5e-af61-368b749f8be7,Vinícius Nogueira,1958-03-28,623.604.844-54,45378846,Novaes,GO,Brasil,M,21 0762 3314,62360484454@exemplo.com.br,2024-08-17
5abd6a43-5844-4759-9110-48331b113c97,Maria Eduarda Macedo,1982-09-06,271.098.965-88,53059469,Alves de Minas,RS,Brasil,F,0300 158 7239,27109896588@exemplo.com.br,2025-07-14
924f9495-03a9-4c50-abfe-ed6e6d5f956a,Ravi Lucca Novais,1975-08-03,839.551.111-75,77903-849,da Cunha da Mata,AP,Brasil,F,+55 (081) 6753-9339,83955111175@exemplo.com.br,2023-12-14
10bc2f64-76fb-4e34-938c-af75408cf11f,Breno Sampaio,1941-12-09,062.932.868-17,36973979,Vargas,TO,Brasil,M,+55 (021) 7328 1072,06293286817@exemplo.com.br,2024-02-14
9bd05142-0fce-48d5-916c-a6cda98753bf,Alexia Jesus,1961-11-12,368.263.853-49,33159297,Vargas do Norte,PR,Brasil,M,+55 31 8111-7789,36826385349@exemplo.com.br,2024-06-22
72924dcb-36e2-4197-ae6e-5818ad6078d4,Lívia Aparecida,1994-09-06,464.380.280-41,18908056,Fernandes da Serra,SC,Brasil,F,(011) 5634-0574,46438028041@exemplo.com.br,2025-05-12
6a983c3e-70d4-4f73-95c5-cbc68b10e07c,Josué Borges,1970-06-21,953.687.220-95,65213-069,Lopes de Monteiro,AP,Brasil,M,(011) 8357-2003,95368722095@exemplo.com.br,2023-12-03
e4e71a61-1396-4cf8-be87-d04325edafff,Vitor Gabriel Martins,1978-11-22,034.997.031-47,36191-787,Brito,TO,Brasil,M,84 9811-5159,03499703147@exemplo.com.br,2025-02-06
f5f072f8-2dad-4d70-aae7-9aa72a026266,Olivia Fernandes,1986-10-15,548.832.191-35,17796-774,Araújo,SP,Brasil,F,61 2081-9580,54883219135@exemplo.com.br,2024-03-11
8f38860b-0854-48bf-8239-a8a79ace4f14,Letícia Monteiro,1996-10-01,510.751.128-50,19469182,Camargo,PE,Brasil,F,+55 (071) 3919 6044,51075112850@exemplo.com.br,2024-09-22
4ea5db32-729f-4ed1-8448-94260155b9a5,Srta. Maria Isis Casa Grande,1961-06-26,199.408.431-66,38035946,Azevedo das Pedras,DF,Brasil,M,(041) 3380-5677,19940843166@exemplo.com.br,2025-04-29
2133e6f2-a11b-4ff9-983b-7a5444f1a9e0,Ravy Montenegro,1993-12-03,156.428.835-49,73985-576,da Cruz,AL,Brasil,M,+55 (084) 2040-3657,15642883549@exemplo.com.br,2025-05-08
94819237-086f-416f-9ded-191646618689,Sr. Heitor Correia,1998-05-19,561.291.180-32,97711281,Azevedo de Vargas,BA,Brasil,M,81 1023 0697,56129118032@exemplo.com.br,2025-04-18
0b597e0c-a3b3-41e0-92c0-f19c971e8f4d,Davi Freitas,1975-08-20,585.018.725-37,12741677,das Neves,MS,Brasil,F,+55 84 2701 9857,58501872537@exemplo.com.br,2024-05-26
0d7d3723-0337-4fcf-8aba-b5efb32c7e61,João Felipe Costa,1943-06-05,344.880.202-26,31797425,Costela,RN,Brasil,F,0300-921-6476,34488020226@exemplo.com.br,2025-07-20
fc3899e7-74a3-404c-9e7a-47e6409e4c2b,Ana Julia Carvalho,1985-10-09,314.263.836-72,45258-521,Souza da Praia,SC,Brasil,F,+55 (071) 5390 8008,31426383672@exemplo.com.br,2024-08-30
83cd9a46-150d-4a0e-88ba-e15ff88726c6,Maria Laura Novais,2006-08-11,310.657.732-71,08460-829,Fernandes de Fernandes,GO,Brasil,M,0300-623-1964,31065773271@exemplo.com.br,2025-08-21
b89f54ff-b8de-429b-bae1-a76080bb451e,Sr. Ravy Guerra,1963-01-14,420.924.478-94,03705427,Abreu,ES,Brasil,F,51 9839 1240,42092447894@exemplo.com.br,2025-10-24
2f6697b1-60f3-4948-92fb-4fdad45f1859,Allana da Cunha,1973-11-09,373.111.577-00,47560607,Lima,PA,Brasil,M,+55 (041) 7092 8099,37311157700@exemplo.com.br,2024-04-07
82a7a9d5-ac37-411f-ba76-448fc0ab0920,Rhavi Vasconcelos,1975-06-17,883.597.471-52,60198-372,Pimenta Paulista,SC,Brasil,F,+55 (041) 3064-8864,88359747152@exemplo.com.br,2024-02-03
ecb988b2-a1b7-40e6-afc5-78b46623d9ce,Luara Moraes,1946-12-13,149.446.587-11,15191-307,Casa Grande,SE,Brasil,M,+55 51 2288 0531,14944658711@exemplo.com.br,2025-04-27
53087de1-24ad-4f3e-ad7c-bdc17fb34b89,Maya Cardoso,1971-08-20,773.409.935-34,56004-889,da Luz,DF,Brasil,M,51 2975 7488,77340993534@exemplo.com.br,2025-06-21
7479fd61-3274-4ab4-b9f2-9ce5f4acfbc1,Gabrielly Novaes,2006-03-15,563.494.340-70,76095000,da Cruz de Campos,RS,Brasil,M,+55 11 5294 4011,56349434070@exemplo.com.br,2025-10-10
0a714a54-c75b-4359-a012-0ff5c8cdc00f,Maria Laura Sales,1985-01-16,504.443.907-76,64214059,Moreira,MA,Brasil,F,(031) 4259 6725,50444390776@exemplo.com.br,2025-04-22
0daed160-4dcf-448e-b809-369836185bea,Theo Costa,1978-07-17,994.461.187-92,44043997,Barros de Pimenta,SP,Brasil,M,(061) 8042 8079,99446118792@exemplo.com.br,2024-04-24
e7eea90f-1c2d-4955-a489-c6124f93f660,Sr. Benício Cavalcante,1984-06-23,935.602.298-31,88702227,Sousa do Norte,PR,Brasil,F,(031) 9657 3270,93560229831@exemplo.com.br,2025-05-25
cc3388f4-6277-4532-b461-aa76555724e7,Fernando Fernandes,1952-04-12,979.660.525-96,39951782,Monteiro dos Dourados,PB,Brasil,M,(021) 3158 4058,97966052596@exemplo.com.br,2024-06-07
1d50bfd9-44dd-42db-9e33-12c156191a1c,Noah Garcia,2001-10-12,929.248.553-35,52211474,Caldeira,MT,Brasil,M,+55 (051) 0966-3351,92924855335@exemplo.com.br,2024-08-12
27f999d5-e925-4769-a0e8-79d87429365a,Thomas Cardoso,1942-04-18,696.212.063-87,02443-469,Cardoso,SE,Brasil,M,+55 51 2812 8404,69621206387@exemplo.com.br,2024-06-15
